,0
symbol,RESI
price,13.38
beta,0.62705
volAvg,918686
mktCap,786036220
lastDiv,0.15
range,6.01-13.69
changes,0.02
companyName,Front Yard Residential Corp
currency,USD
cik,0001555039
isin,US35904G1076
cusip,35904G107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Residential
website,https://www.frontyardresidential.com
description,"Front Yard Residential Corp. is a real estate investment trust, which engages in the acquisition and ownership of residential rental properties. The firm focuses on acquiring, owning and managing single-family rental (SFR) properties throughout the United States. The firm conducts its activities through its subsidiary, Altisource Residential, L.P., and its subsidiaries. The firm also converts a portion of the real estate owned (REO) properties that it acquires through resolution of its mortgage loans into SFR properties. The firm has also entered into property management service agreements with two third-party property managers: Altisource Portfolio Solutions, SA (ASPS) and Main Street Renewal, LLC (MSR), to provide, among other things, leasing and lease management, operations, maintenance, repair and property management services in respect of its SFR portfolios. As of August 9, 2018, the Company had approximately 15,000 homes."
ceo,Mr. George Ellison
sector,Real Estate
country,VI
fullTimeEmployees,220
phone,3406920525
address,5100 Tamarind Reef
city,Christiansted
state,
zip,00820
dcfDiff,
dcf,14.1532
image,https://financialmodelingprep.com/image-stock/RESI.jpg
ipoDate,2012-12-12
defaultImage,True
