,0
symbol,NAVI
price,10.235
beta,1.88009
volAvg,2237820
mktCap,1906575740
lastDiv,0.64
range,4.07-15.5
changes,0.295
companyName,Navient Corp
currency,USD
cik,0001593538
isin,US63938C1080
cusip,63938C108
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Credit Services
website,https://www.navient.com/
description,"Navient Corp. engages in the provision of asset management and business processing solutions for education, healthcare, and government clients at the federal, state, and local levels. The company is headquartered in Wilmington, Delaware and currently employs 6,500 full-time employees. The firm holds the portfolio of education loans insured or federally guaranteed under the Federal Family Education Loan Program (FFELP). The company operates through four segments: FFELP Loans, Private Education Loans, Business Services and Other. The company also holds the portfolio of Private Education Loans. The company services its own portfolio of education loans, as well as education loans owned by the United States Department of Education (ED), financial institutions and nonprofit education lenders. The company also provides business processing services to education-related clients, such as guaranty agencies and colleges and universities. The company provides additional business processing services to a range of other clients, including federal agencies, state and local governments, healthcare systems and other healthcare providers and municipalities."
ceo,Mr. John Remondi
sector,Financial Services
country,US
fullTimeEmployees,5800
phone,13022838000
address,123 S Justison St Ste 300
city,Wilmington
state,DELAWARE
zip,19801
dcfDiff,-334.25
dcf,14.4718
image,https://financialmodelingprep.com/image-stock/NAVI.png
ipoDate,2014-04-17
defaultImage,False
