,0
symbol,JAKK
price,4.9668
beta,3.0295
volAvg,887207
mktCap,21675464
lastDiv,0.0
range,3.0-14.4
changes,0.0668
companyName,JAKKS Pacific Inc
currency,USD
cik,0001009829
isin,US47012E4035
cusip,47012E403
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Leisure
website,http://www.jakks.com/
description,"JAKKS Pacific, Inc. is a multi-line, multi-brand toy company. The Company designs, produces, markets and distributes toys and related products, pet toys, consumables and related products, electronics and related products, kids indoor and outdoor furniture, and other consumer products. The Company operates through two business segments: traditional toys and electronics, and role play, novelty and seasonal toys. The traditional toys and electronics segment includes action figures, vehicles, playsets, plush products, dolls, accessories, electronic products, construction toys, infant and pre-school toys, foot to floor ride-on vehicles, wagons and pet products and related products. The role play, novelty and seasonal segment includes role play and dress-up products, novelty toys, seasonal and outdoor products, indoor and outdoor kids' furniture and Halloween and everyday costume play."
ceo,Mr. Stephen Berman
sector,Consumer Cyclical
country,US
fullTimeEmployees,477
phone,14242689444
address,2951 28th St
city,Santa Monica
state,CALIFORNIA
zip,90405
dcfDiff,
dcf,6.56155
image,https://financialmodelingprep.com/image-stock/JAKK.png
ipoDate,1996-05-02
defaultImage,False
