,0
symbol,HAS
price,87.33
beta,0.90575
volAvg,910878
mktCap,11966219300
lastDiv,2.72
range,41.33-109.5
changes,3.11
companyName,Hasbro Inc
currency,USD
cik,0000046080
isin,US4180561072
cusip,418056107
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Leisure
website,https://shop.hasbro.com/en-in
description,"Hasbro, Inc. engages in the provision of children and family leisure time products and services with a portfolio of brands and entertainment properties. The company is headquartered in Pawtucket, Rhode Island and currently employs 5,800 full-time employees. The firm's operating segments include the U.S. and Canada, International, and Entertainment and Licensing. From toys and games to content development, including television programming, motion pictures, digital gaming and a consumer products licensing program, Hasbro fulfills the fundamental need for play and connection for children and families around the world. The firm's U.S. and Canada segment is engaged in the marketing and sale of its products in the United States and Canada. The International segment is engaged in the marketing and sale of the Company's product categories to retailers and wholesalers in most countries in Europe, Latin and South America, and the Asia Pacific region and through distributors in those countries where it has no direct presence. The Entertainment and Licensing segment includes the Company's consumer products licensing, digital gaming, television and movie entertainment operations."
ceo,Mr. Brian Goldner
sector,Consumer Cyclical
country,US
fullTimeEmployees,5600
phone,14014318697
address,"1027 Newport Ave, PO Box 1059"
city,Pawtucket
state,RHODE ISLAND
zip,02861-1059
dcfDiff,-0.99
dcf,122.763
image,https://financialmodelingprep.com/image-stock/HAS.jpg
ipoDate,1999-06-23
defaultImage,True
