,0
symbol,UTL
price,35.86
beta,0.2322
volAvg,74467
mktCap,538154620
lastDiv,1.5
range,32.8-65.76
changes,0.215
companyName,Unitil Corp
currency,USD
cik,0000755001
isin,US9132591077
cusip,913259107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Utilities Diversified
website,http://unitil.com/
description,"UNITIL Corp. operates as a holding company, which engages in power generation and distribution. The company is headquartered in Hampton, New Hampshire and currently employs 503 full-time employees. The firm's principal business is the local distribution of electricity in the southeastern seacoast and state capital regions of New Hampshire and the greater Fitchburg area of north central Massachusetts and the local distribution of natural gas in southeastern New Hampshire, portions of southern Maine to the Lewiston-Auburn area and in the greater Fitchburg area of north central Massachusetts. Its segments include utility gas operations, utility electric operations and non-regulated. Its operations include natural gas operations; natural gas distribution utility operations; gas transmission pipeline operations; electric distribution utility operations, and non-regulated and other non-utility operations. As of December 31, 2016, it was engaged in the distribution of electricity and natural gas to approximately 184,200 customers throughout its service territories in the states of New Hampshire, Massachusetts and Maine."
ceo,Mr. Thomas Meissner
sector,Utilities
country,US
fullTimeEmployees,520
phone,16037736504
address,6 Liberty Ln W
city,Hampton
state,NEW HAMPSHIRE
zip,03842
dcfDiff,-2045.11
dcf,39.949
image,https://financialmodelingprep.com/image-stock/UTL.png
ipoDate,1985-03-07
defaultImage,False
