,0
symbol,RMR
price,30.29
beta,1.20136
volAvg,66603
mktCap,948531390
lastDiv,1.52
range,21.79-49.99
changes,1.12
companyName,RMR Group Inc
currency,USD
cik,0001644378
isin,US74967R1068
cusip,74967R106
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Real Estate Services
website,https://www.rmrgroup.com/
description,"The RMR Group, Inc. is a holding company, which engages in the provision of management services to the managed equity real estate investment trusts and the managed operators. The company is headquartered in Newton, Massachusetts and currently employs 50,000 full-time employees. The firm's business is primarily conducted by its subsidiary, The RMR Group LLC (RMR LLC). The firm's segments include RMR LLC and All Other Operations. RMR LLC manages a portfolio of publicly owned real estate and real estate related businesses. RMR LLC manages Government Properties Income Trust, a real estate investment trust (REIT) that primarily owns properties that are leased to government tenants; Hospitality Properties Trust, an REIT that primarily owns hotels and travel centers; Select Income REIT, an REIT that primarily owns properties leased to single tenants across the United States and leased lands in Hawaii, and Senior Housing Properties Trust, an REIT that primarily owns senior living communities and medical office buildings. As of June 30, 2016, RMR LLC managed over 1,300 properties, which were located in 48 states, Washington, District of Columbia, Puerto Rico and Canada."
ceo,Mr. Adam Portnoy
sector,Real Estate
country,US
fullTimeEmployees,50000
phone,16177968320
address,2 Newton Pl Ste 300
city,Newton
state,MASSACHUSETTS
zip,02458
dcfDiff,
dcf,50.4545
image,https://financialmodelingprep.com/image-stock/RMR.png
ipoDate,2015-11-24
defaultImage,False
