,0
symbol,CNF
price,2.955
beta,0.0
volAvg,3083
mktCap,187031696
lastDiv,0.0
range,2.9-5.23
changes,-0.1548
companyName,CNFinance Holdings Ltd
currency,CNY
cik,0001733868
isin,US18979T1051
cusip,18979T105
exchange,NYSE
exchangeShortName,NYSE
industry,Mortgage Finance
website,http://ir.cashchina.cn/
description,"CNFinance Holdings Ltd. engages in the provision of home equity loan services. The company is headquartered in Guangzhou, Guangdong and currently employs 2,761 full-time employees. The Company’s primary target borrower segment is micro- and small-enterprise (MSE) owners who own real properties in Tier 1 and Tier 2 cities in China. The firm aims to serve its target borrowers by facilitating home equity loans and providing tailored services."
ceo,Mr. Zhai Bin
sector,Financial Services
country,CN
fullTimeEmployees,1351
phone,862062316688
address,"44F, Tower G, Gt Land Plaza, No. 16 Zhujiang Dong Rd."
city,Guangzhou
state,GUANGDONG
zip,510620
dcfDiff,
dcf,11.378
image,https://financialmodelingprep.com/image-stock/CNF.jpg
ipoDate,2018-11-07
defaultImage,True
