,0
symbol,ORN
price,3.89
beta,1.23247
volAvg,220061
mktCap,118314744
lastDiv,0.0
range,1.53-5.99
changes,0.03
companyName,Orion Group Holdings Inc
currency,USD
cik,0001402829
isin,US68628V3087
cusip,68628V308
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Engineering & Construction
website,http://www.orionmarinegroup.com/
description,"Orion Group Holdings, Inc. engages in the provision of specialty construction services in the building, industrial, and infrastructure sectors. The company is headquartered in Houston, Texas and currently employs 254 full-time employees. The firm specializes in marine construction. The company provides a range of heavy civil marine construction services to federal agencies, state and municipal governments, and private commercial and industrial customers. Its heavy civil marine construction and project management services include new construction, dredging, repair and maintenance, and other related specialty services. The company provides heavy civil marine construction services on, over and under the water in the continental United States, Alaska, Canada and the Caribbean Basin. The company provides heavy civil marine construction services through projects that are obtained primarily through a competitive bid or contract process. The company also provides tilt-wall construction services, parking structures, concrete slabs for commercial and institutional applications, curbs, gutters and paving, among other capabilities."
ceo,Mr. Mark Stauffer
sector,Industrials
country,US
fullTimeEmployees,574
phone,17138526500
address,12000 Aerospace Ave Ste 300
city,Houston
state,TEXAS
zip,77034
dcfDiff,
dcf,2.99437
image,https://financialmodelingprep.com/image-stock/ORN.png
ipoDate,2007-12-20
defaultImage,False
