,0
symbol,GSHD
price,119.97
beta,0.0
volAvg,165823
mktCap,4403642900
lastDiv,1.149
range,37.26-128.91
changes,1.3
companyName,Goosehead Insurance Inc
currency,USD
cik,0001726978
isin,US38267D1090
cusip,38267D109
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Insurance Diversified
website,
description,"Goosehead Insurance, Inc. is a holding company, which engages in the provision of independent personal lines insurance agency. The company is headquartered in Westlake, Texas and currently employs 389 full-time employees. The firm is primarily engaged in distributing personal lines products and services throughout the United States. The firm underwrites personal lines and small commercial lines risks for approximately 80 insurance companies. The Company’s insurance product offerings portfolio includes homeowner’s insurance; auto insurance; other personal lines products, including flood, wind and earthquake insurance; excess liability or umbrella insurance; specialty lines insurance (motorcycle, recreational vehicle and other insurance); commercial lines insurance (general liability, property and auto insurance for small businesses); and life insurance. The firm do not provide any insurance underwriting services to the companies engaged in same business process. The firm basically deals its projects through two segments: the Corporate Channel and Franchise Channel."
ceo,Mr. Mark Jones
sector,Financial Services
country,US
fullTimeEmployees,555
phone,12148385500
address,"Building 4, 1500 Solana Blvd Ste 4500"
city,Westlake
state,TEXAS
zip,76262
dcfDiff,
dcf,106.11
image,https://financialmodelingprep.com/image-stock/GSHD.jpg
ipoDate,2018-04-27
defaultImage,True
