,0
symbol,ESS
price,251.475
beta,0.69666
volAvg,489718
mktCap,16397327400
lastDiv,8.184
range,175.81-329.74
changes,4.295
companyName,Essex Property Trust Inc
currency,USD
cik,0000920522
isin,US2971781057
cusip,297178105
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Residential
website,http://www.essex.com
description,"Essex Property Trust, Inc. operates as a real estate investment trust. The company is headquartered in San Mateo, California and currently employs 1,826 full-time employees. The firm is engaged primarily in the ownership, operation, management, acquisition, development and redevelopment of predominantly apartment communities, located along the West Coast. Its segments include Southern California, Northern California, Seattle Metro and Other real estate assets. The firm owns all of its interest in its real estate and other investments directly or indirectly through Essex Portfolio, L.P. (the Operating Partnership). Its properties include Mio, Form 15, Emerson Valley Village and Ashton Sherman Village. As of December 31, 2016, it owned or held an interest in 245 communities, aggregating 59,645 apartment homes, excluding its ownership in preferred equity investments, as well as two operating commercial buildings (totaling approximately 140,564 square feet), and six active development projects with 2,223 apartment homes in various stages of development."
ceo,Mr. Michael Schall
sector,Real Estate
country,US
fullTimeEmployees,1822
phone,16506557800
address,1100 Park Pl Ste 200
city,San Mateo
state,CALIFORNIA
zip,94403
dcfDiff,
dcf,200.993
image,https://financialmodelingprep.com/image-stock/ESS.png
ipoDate,1994-06-07
defaultImage,False
