,0
symbol,BCML
price,13.41
beta,0.90265
volAvg,24440
mktCap,158681872
lastDiv,0.0
range,9.67-23.5
changes,-0.88
companyName,BayCom Corp
currency,USD
cik,0001730984
isin,US07272M1071
cusip,07272M107
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Banks Regional
website,
description,"BayCom Corp. is a bank holding company of Bay Commercial Bank, which engages in the provision of financial services to businesses and business owners as well as individuals. The company is headquartered in Walnut Creek, California and currently employs 262 full-time employees. The Company, through its wholly owned banking subsidiary, United Business Bank (the Bank), provides a broad range of financial services to businesses and business owners, as well as individuals. The company operates through 32 branches located across San Francisco Bay Area, Seattle, Washington and Central New Mexico. The company offers a range of lending products, including commercial and multi-family real estate loans, commercial and industrial loans, United States Small Business Administration (SBA) loans, construction and land loans, agriculture-related loans and consumer loans. offers a variety of deposit accounts with a wide range of interest rates and terms, including demand, savings, money market and time deposits. The company also offers convenience-related services, including banking by appointment, online banking services, access to a national automated teller machine network, remote deposit capture, and courier service."
ceo,Mr. George Guarini
sector,Financial Services
country,US
fullTimeEmployees,315
phone,19254761800
address,500 Ygnacio Valley Rd Ste 200
city,Walnut Creek
state,CALIFORNIA
zip,94596
dcfDiff,
dcf,37.1689
image,https://financialmodelingprep.com/image-stock/BCML.jpg
ipoDate,2004-08-09
defaultImage,True
