,0
symbol,WU
price,21.24
beta,0.91793
volAvg,3846846
mktCap,8732210200
lastDiv,0.875
range,17.39-28.45
changes,0.38
companyName,Western Union Co
currency,USD
cik,0001365135
isin,US9598021098
cusip,959802109
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Credit Services
website,https://corporate.westernunion.com/
description,"The Western Union Co. is a holding company, which engages in the provision of money transfer and payment services. The company is headquartered in Denver, Colorado and currently employs 12,000 full-time employees. The firm operates through two segments: Consumer-to-Consumer and Business Solutions. The firm's Consumer-to-Consumer segment facilitates money transfers between two consumers, primarily through a network of third-party agents. The firm's multi-currency, real-time money transfer services are viewed by the Company as one interconnected network where a money transfer can be sent from one location to another, around the world. Western Union's Business Solutions segment facilitates payment and foreign exchange solutions, primarily cross-border, cross-currency transactions, for small and medium size enterprises and individuals. Business Solutions payment transactions are conducted through various channels, including the phone and via the Internet."
ceo,Mr. Hikmet Ersek
sector,Financial Services
country,US
fullTimeEmployees,11500
phone,18664055012
address,7001 E Belleview Ave
city,Denver
state,COLORADO
zip,80237
dcfDiff,6.55
dcf,25.0762
image,https://financialmodelingprep.com/image-stock/WU.png
ipoDate,2006-09-20
defaultImage,False
