,0
symbol,CIZN
price,21.53
beta,0.06152
volAvg,5267
mktCap,120289624
lastDiv,0.96
range,16.02-27.94
changes,-0.38
companyName,Citizens Holding Co
currency,USD
cik,0001075706
isin,US1747151025
cusip,174715102
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.citizensholdingcompany.com/
description,"Citizens Holding Co. operates as a bank holding company, which provides commercial and personal banking services through the Citizens Bank of Philadelphia. The company is headquartered in Philadelphia Mississippi, Mississippi and currently employs 235 full-time employees. Through its ownership of the Bank, the Company is engaged in a range of commercial and personal banking activities, including accepting demand deposits, savings and time deposit accounts, making secured and unsecured loans, issuing letters of credit, originating mortgage loans, and providing personal and corporate trust services. The firm also provides certain services that are closely related to commercial banking, such as credit life insurance and title insurance for its loan customers; agencies; mortgage backed securities; state, county and municipal securities, and other securities. The firm offers a range of deposit services to individual and commercial customers. The Bank's lending activities include commercial, real estate, installment (direct and indirect) and credit card loans."
ceo,Mr. Greg McKee
sector,Financial Services
country,US
fullTimeEmployees,264
phone,16016564692
address,P O Box 209
city,Philadelphia Mississippi
state,MISSISSIPPI
zip,39350
dcfDiff,-22.96
dcf,24.5058
image,https://financialmodelingprep.com/image-stock/CIZN.png
ipoDate,1999-10-19
defaultImage,False
