,0
symbol,SON
price,56.13
beta,0.74906
volAvg,414456
mktCap,5636406300
lastDiv,1.72
range,37.3-62.77
changes,1.6
companyName,Sonoco Products Co
currency,USD
cik,0000091767
isin,US8354951027
cusip,835495102
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Packaging & Containers
website,https://www.sonoco.com/
description,"Sonoco Products Co. engages in the manufacture of industrial and consumer packaging products and services. The company is headquartered in Hartsville, South Carolina and currently employs 23,000 full-time employees. The firm operates in four segments: Consumer Packaging, Paper and Industrial Converted Products, Display and Packaging, and Protective Solutions. Its Consumer Packaging segment's products and services include round composite cans, aluminum, steel and peelable membrane easy-open closures for composite and metal cans; plastic bottles, cups and trays, and printed flexible packaging and global brand management. The Display and Packaging segment's products and services include point-of-purchase displays; fulfilment; supply chain management, and paperboard specialties. Its Paper and Industrial Converted Products segment provides the raw material for its fiber-based packaging. The Protective Solutions segment's products and services include custom-engineered and expanded foam protective packaging and components, and temperature-assured packaging."
ceo,Mr. Robert Coker
sector,Consumer Cyclical
country,US
fullTimeEmployees,23000
phone,18433837000
address,"1 North Second St, PO Box 160"
city,Hartsville
state,SOUTH CAROLINA
zip,29550
dcfDiff,19.27
dcf,57.0059
image,https://financialmodelingprep.com/image-stock/SON.png
ipoDate,1980-03-17
defaultImage,False
