,0
symbol,ESE
price,95.95
beta,1.03944
volAvg,88446
mktCap,2498317310
lastDiv,0.32
range,62.64-107.1
changes,2.18
companyName,ESCO Technologies Inc
currency,USD
cik,0000866706
isin,US2963151046
cusip,296315104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Scientific & Technical Instruments
website,http://www.escotechnologies.com/
description,"ESCO Technologies, Inc. is a producer of engineered products and systems, which engages in the provision of utility, industrial, aerospace, and commercial applications. The company is headquartered in St. Louis, Missouri and currently employs 3,012 full-time employees. The firm operates through four segments: Filtration/Fluid Flow (Filtration), RF Shielding and Test (Test), Utility Solutions Group (USG) and Technical Packaging. The filtration segment's activities are managed by its subsidiaries, such as Crissair, Inc., PTI Technologies Inc., VACCO Industries, Westland Technologies Inc., Mayday Manufacturing Co. and Hi-Tech Metals, Inc. The Test segment activities are managed by its subsidiaries, such as ETS-Lindgren Inc. and its other Test segment subsidiaries. The USG segment activities are managed by its subsidiaries, including Doble Engineering Company, Morgan Schaffer Ltd. and NRG Systems, Inc. (NRG). The technical packaging activities are managed by its subsidiaries, including Thermoform Engineered Quality LLC (TEQ), Plastique Limited and Plastique Sp. z o.o. (collectively plastique)."
ceo,Mr. Victor Richey
sector,Technology
country,US
fullTimeEmployees,3012
phone,13142137200
address,9900 Clayton Rd Ste a
city,St. Louis
state,MISSOURI
zip,63124
dcfDiff,-9.51
dcf,90.1881
image,https://financialmodelingprep.com/image-stock/ESE.png
ipoDate,1990-10-01
defaultImage,False
