,0
symbol,GCV
price,5.56
beta,1.06485
volAvg,34986
mktCap,104646984
lastDiv,0.48
range,3.2-6.13
changes,0.01
companyName,Gabelli Convertible and Income Securities Fund Inc
currency,USD
cik,
isin,US36240B1098
cusip,36240B109
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,http://www.gabelli.com/Template/fundinfo.cfm
description,"The Gabelli Convertible and Income Securities Fund Inc. (the Fund) is a diversified closed-end management investment company. The Fund's investment objective is to seek a high level of total return through a combination of current income and capital appreciation by investing in convertible securities. It invests approximately 80% of its net assets, under normal market conditions, in a combination of convertible securities and income producing securities. Its portfolio of investments include energy and utilities, food and beverage, communications equipment, publishing, metals and mining, healthcare, aerospace, retail, telecommunications, consumer products, building and construction, automotive, hotels and gaming, computer hardware, transportation, equipment and supplies, wireless communications, cable and satellite, computer software and services, electronics and entertainment sectors. Gabelli Funds, LLC is the Fund's investment advisor."
ceo,
sector,Financial Services
country,US
fullTimeEmployees,0
phone,12123098408
address,1 Corporate Ctr
city,Rye
state,NEW YORK
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/GCV.png
ipoDate,1995-03-31
defaultImage,False
