,0
symbol,KOSS
price,2.1596
beta,1.3179
volAvg,23750
mktCap,15991471
lastDiv,0.0
range,0.8-2.81
changes,0.0296
companyName,Koss Corp
currency,USD
cik,0000056701
isin,US5006921085
cusip,500692108
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Consumer Electronics
website,https://www.koss.com/
description,"Koss Corp. engages in the design, manufacture, and sale of stereo headphones and accessories. The company is headquartered in Milwaukee, Wisconsin and currently employs 54 full-time employees. The firm operates in the audio/video industry segment of the home entertainment industry. The company markets a line of headphones, wireless Bluetooth headphones, wireless Bluetooth speakers, computer headsets, telecommunications headsets, active noise canceling headphones, and compact disc recordings of American Symphony Orchestras on the Koss Classics label. The company markets products used by consumers to listen to music, digital versatile discs (DVDs) in vehicles, sound bytes on computer systems, and other audio related media. The firm's products are sold through retailers, distributors, audio specialty stores, the Internet, direct mail catalogs, regional department store chains, discount department stores, grocery stores, electronics retailers, military exchanges and prisons. The company has a manufacturing facility in Milwaukee, Wisconsin. Koss U.K. Limited is its subsidiary."
ceo,Mr. Michael Koss
sector,Technology
country,US
fullTimeEmployees,54
phone,14149645000
address,4129 N Port Washington Rd
city,Milwaukee
state,WISCONSIN
zip,53212
dcfDiff,-2.23
dcf,2.81011
image,https://financialmodelingprep.com/image-stock/KOSS.png
ipoDate,1980-03-17
defaultImage,False
