,0
symbol,RRBI
price,49.74
beta,0.0
volAvg,12324
mktCap,364361920
lastDiv,0.18
range,29.9-59.0
changes,0.09
companyName,Red River Bancshares Inc
currency,USD
cik,0001071236
isin,US75686R2022
cusip,75686R202
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.redriverbank.net/
description,"Red River Bancshares, Inc. is a bank holding company, which engages in the provision of banking products and services for commercial and retail customers through its subsidiary. The company is headquartered in Alexandria, Louisiana and currently employs 323 full-time employees. The firm operates through its wholly owned subsidiary, Red River Bank (the Bank). Red River Bank is a Louisiana state-chartered bank that provides a range of banking products and services to commercial and retail customers. The company operate from a network of 23 banking centers throughout the state and one loan production office in Covington, Louisiana. Banking centers are located across various markets, including Central Louisiana, which includes the Alexandria metropolitan statistical area (MSA); Northwest Louisiana, which includes the Shreveport-Bossier City MSA; Southeast Louisiana, which includes the Baton Rouge MSA; and Southwest Louisiana, which includes the Lake Charles MSA. The Bank offers a variety of loans, including commercial lines of credit, working capital loans and commercial real estate-backed loans."
ceo,Mr. Ronald Blake Chatelain
sector,Financial Services
country,US
fullTimeEmployees,333
phone,13185615028
address,"1412 Centre Court Drive, Suite 501"
city,Alexandria
state,LOUISIANA
zip,71301
dcfDiff,
dcf,46.5187
image,https://financialmodelingprep.com/image-stock/RRBI.png
ipoDate,2019-05-03
defaultImage,False
