,0
symbol,GPI
price,116.31
beta,2.1731
volAvg,219806
mktCap,2130124540
lastDiv,0.59
range,26.26-136.35
changes,1.3
companyName,Group 1 Automotive Inc
currency,USD
cik,0001031203
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Auto & Truck Dealerships
website,https://www.group1auto.com/
description,"Group 1 Automotive, Inc. engages in the automotive retailing industry. The company is headquartered in Houston, Texas and currently employs 15,000 full-time employees. The Company, through its dealerships, sells new and used cars and light trucks; arranges related vehicle financing; sells service and insurance contracts; provides automotive maintenance and repair services, and sells vehicle parts. The firm operates through three segments: the U.S., which includes the activities of its corporate office, the United Kingdom and Brazil.The Company owned and operated 233 franchises, representing 30 brands of automobiles, at 180 dealership locations and 47 collision centers. The firm's operations are primarily located in metropolitan areas including in Alabama, California, Florida, Georgia, Kansas, Louisiana, Maryland, Massachusetts, Mississippi, New Hampshire, New Jersey, Oklahoma, South Carolina, Texas in the United States, United Kingdom, and in metropolitan markets in the states of Sao Paulo, Parana, Mato Grosso do Sul and Santa Catarina in Brazil."
ceo,Mr. Earl Hesterberg
sector,Consumer Cyclical
country,US
fullTimeEmployees,15296
phone,17136475700
address,800 Gessner Rd Ste 500
city,Houston
state,TEXAS
zip,77024
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/GPI.png
ipoDate,1995-12-20
defaultImage,False
