,0
symbol,GWB
price,16.6
beta,1.20408
volAvg,349813
mktCap,913235710
lastDiv,0.77
range,10.86-36.14
changes,0.66
companyName,Great Western Bancorp Inc
currency,USD
cik,0001613665
isin,US3914161043
cusip,391416104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Banks
website,http://ir.greatwesternbank.com/
description,"Great Western Bancorp, Inc. is a bank holding company, which engages in the provision of relationship-based business and agri-business banking services. The company is headquartered in Sioux Falls, South Dakota and currently employs 1,545 full-time employees. The firm is the holding company of the Great Western Bank (the Bank). As of September 30, 2016, the Company served customers through 173 branches in various markets in Arizona, Colorado, Iowa, Kansas, Minnesota, Missouri, Nebraska, North Dakota and South Dakota. The firm focuses on business and agribusiness banking, complemented by retail banking and wealth management services. The firm's loan portfolio consists primarily of business loans, consisting of commercial and industrial loans (C&I), commercial real estate loans and agribusiness loans. The firm offers its business banking customers a focused range of financial products designed to meet the specific needs of their businesses, including loans, lines of credit, cash management services, online business deposit and wire transfer services, in addition to non-interest-bearing demand deposit and savings accounts, and corporate credit cards."
ceo,Mr. Mark Borrecco
sector,Financial Services
country,US
fullTimeEmployees,1545
phone,16053342548
address,225 S Main Ave
city,Sioux Falls
state,SOUTH DAKOTA
zip,
dcfDiff,
dcf,18.3923
image,https://financialmodelingprep.com/image-stock/GWB.png
ipoDate,2014-10-15
defaultImage,False
