,0
symbol,SSSS
price,9.7001
beta,1.23718
volAvg,831629
mktCap,193167792
lastDiv,0.97
range,3.6-14.91
changes,-0.0499
companyName,SuRo Capital Corp
currency,USD
cik,0001509470
isin,US86887Q1094
cusip,86887Q109
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Asset Management
website,https://surocap.com/
description,"SuRo Capital Corp. (SuRo Capital), formerly Sutter Rock Capital Corp., is an investment fund that seeks to invest in venture-backed private companies. SuRo Capital seeks to create a portfolio of private companies via a repeatable investment approach, as well as to provide investors with access to such companies through its publicly traded common stock."
ceo,Mr. Mark Klein
sector,Financial Services
country,US
fullTimeEmployees,0
phone,16502354769
address,1 Sansome St Ste 730
city,San Francisco
state,CALIFORNIA
zip,94062
dcfDiff,
dcf,9.57698
image,https://financialmodelingprep.com/image-stock/SSSS.jpg
ipoDate,2011-04-28
defaultImage,True
