,0
symbol,TSBK
price,22.44
beta,1.29007
volAvg,13860
mktCap,186494128
lastDiv,1.05
range,13.6-31.0
changes,1.06
companyName,Timberland Bancorp Inc
currency,USD
cik,0001046050
isin,US8870981011
cusip,887098101
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://www.timberlandbank.com/
description,"Timberland Bancorp, Inc. (Washington), is a holding company, which engages in the provision of community banking services. The company is headquartered in Hoquiam, Washington and currently employs 286 full-time employees. The Bank is a community-oriented bank, which offers a range of savings products to its retail customers while concentrating its lending activities on real estate mortgage loans and commercial business loans. The Bank offers personal banking solutions, business solutions, lending solutions and additional services. The Bank's principal lending activity consists of the origination of loans secured by first mortgages on owner-occupied, one- to four-family residences, or by commercial real estate and loans for the construction of one- to four-family residences. The Bank offers consumer loans and commercial business loans. The Bank originates both fixed-rate loans and adjustable-rate loans. The Bank also offers adjustable-rate mortgage loans. The company originates three types of residential construction loans: custom construction loans, owner/builder construction loans and speculative construction loans."
ceo,Mr. Michael Sand
sector,Financial Services
country,US
fullTimeEmployees,286
phone,13605334747
address,624 Simpson Ave
city,Hoquiam
state,WASHINGTON
zip,98550
dcfDiff,-27.95
dcf,37.0184
image,https://financialmodelingprep.com/image-stock/TSBK.jpg
ipoDate,1998-01-13
defaultImage,True
