,0
symbol,BZM
price,14.32
beta,0.259
volAvg,4009
mktCap,29819108
lastDiv,0.4934999999999998
range,11.33-18.74
changes,-0.0613
companyName,BlackRock Maryland Municipal Bond Trust
currency,USD
cik,
isin,US09249L1052
cusip,09249L105
exchange,NYSE American
exchangeShortName,NYSE
industry,Asset Management
website,https://www.blackrock.com/investing/products/240217/blackrock-maryland-municipal-bond-trust-usd-fund
description,"BlackRock Maryland Municipal Bond Trust is a non-diversified, closed-end municipal bond fund. The Trust's investment objective is to provide current income exempt from United States federal income taxes and Maryland personal income taxes. It seeks to achieve its investment objective by investing primarily in municipal bonds exempt from United States income taxes (except that the interest may be subject to the federal alternative minimum tax) and Maryland personal income taxes. It invests, under normal market conditions, at least 80% of its managed assets in municipal bonds that are investment grade quality at the time of investment or, if unrated, determined to be of comparable quality by the Trust's investment advisor. It invests in various sectors, including health, education, county/city/special district/school district, transportation, utility, housing, cash and derivatives, state tax-backed, corporate and tobacco. BlackRock Advisors, LLC is the investment advisor of the Trust."
ceo,Mr. John Perlowski
sector,Financial Services
country,US
fullTimeEmployees,
phone,18884417762
address,100 Bellevue Pkwy
city,Wilmington
state,DELAWARE
zip,19809
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/BZM.png
ipoDate,2002-03-14
defaultImage,False
