,0
symbol,STND
price,32.79
beta,0.23437
volAvg,23946
mktCap,156544704
lastDiv,0.884
range,17.01-33.94
changes,-0.15
companyName,Standard AVB Financial Corp
currency,USD
cik,0001492915
isin,US85303B1008
cusip,85303B100
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://www.standardbankpa.com/sfc-investor-relations/
description,"Standard AVB Financial Corp. operates as a holding company. The company is headquartered in Monroeville, Pennsylvania and currently employs 158 full-time employees. The Bank is a Pennsylvania-chartered state savings bank. The company is a retail-oriented financial institution, which offers deposit and loan products. The company has approximately nine offices located in Allegheny, Westmoreland and Bedford Counties of Pennsylvania and Northern Allegany County of Maryland. The company offers personal banking services, such as personal checking and savings accounts, mobile banking, online banking, certificate of deposits and individual retirement accounts (IRAs). The company offers business banking services, such as business checking and savings accounts, business online banking, business services and business loans. The company also offers wealth management services. The Company, through its subsidiary, Westmoreland Investment Company, is engaged in holding residential mortgage loans. The company offers a range of loan products, such as real estate loans, and other loans."
ceo,Mr. Timothy Zimmerman
sector,Financial Services
country,US
fullTimeEmployees,146
phone,14128560363
address,2640 Monroeville Blvd
city,Monroeville
state,PENNSYLVANIA
zip,15146
dcfDiff,
dcf,39.7844
image,https://financialmodelingprep.com/image-stock/STND.jpg
ipoDate,2010-07-26
defaultImage,True
