,0
symbol,NSSC
price,28.24
beta,1.34461
volAvg,74864
mktCap,518130560
lastDiv,0.0
range,13.33-33.09
changes,-0.28
companyName,NAPCO Security Technologies Inc
currency,USD
cik,0000069633
isin,US6304021057
cusip,630402105
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Security & Protection Services
website,http://www.napcosecurity.com/
description,"Napco Security Technologies, Inc. engages in the development, manufacture, and distribution of security products. The company is headquartered in Amityville, New York and currently employs 1,076 full-time employees. These products are used for commercial, residential, institutional, industrial and governmental applications, and are sold across the world principally to independent distributors, dealers and installers of security equipment. The firm manufactures and markets various products for alarm systems, which include automatic communicators, control panels, combination control panels/digital communicators and digital keypad systems, fire alarm control panel and area detectors. The company manufactures a range of door locking devices, including microprocessor-based electronic door locks with push button, card reader and bio-metric operation, door alarms, mechanical door locks and simple dead bolt locks. The company also markets peripheral and related equipment manufactured by other companies."
ceo,Mr. Richard Soloway
sector,Industrials
country,US
fullTimeEmployees,1076
phone,16318429400
address,333 Bayview Ave
city,Amityville
state,NEW YORK
zip,11701
dcfDiff,-15.14
dcf,25.2268
image,https://financialmodelingprep.com/image-stock/NSSC.png
ipoDate,1981-12-29
defaultImage,False
