,0
symbol,SHG
price,29.53
beta,0.60401
volAvg,129061
mktCap,13998165000
lastDiv,1.50734
range,17.09-39.74
changes,0.31
companyName,Shinhan Financial Group Co Ltd American Depositary Shares
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Banks Regional
website,http://www.shinhangroup.com
description,
ceo,Mr. Yong Byung Cho
sector,Financial Services
country,South Korea
fullTimeEmployees,166
phone,82 2 6360 3000
address,"20, Sejong-daero 9-gil"
city,Seoul
state,
zip,04513
dcfDiff,-38.44
dcf,0.0
image,https://financialmodelingprep.com/image-stock/SHG.jpg
ipoDate,
defaultImage,True
