,0
symbol,MLHR
price,34.645
beta,1.47392
volAvg,1177713
mktCap,2040618240
lastDiv,0.42
range,14.39-49.87
changes,0.555
companyName,Herman Miller Inc
currency,USD
cik,0000066382
isin,US6005441000
cusip,600544100
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Business Equipment & Supplies
website,https://hermanmiller.com/
description,"Herman Miller, Inc. engages in the research, design, manufacture, and distribution of interior furnishings for use in various environments including office, healthcare, educational, and residential settings. The company is headquartered in Zeeland, Michigan and currently employs 8,000 full-time employees. The firm's segments include North American Furniture Solutions, which includes the design, manufacture and sale of furniture products for work-related settings, including office, education and healthcare environments, across the United States and Canada; EMEA, Latin America, and Asia Pacific (ELA) Furniture Solutions, which includes the operations associated with the design, manufacture, and sale of furniture products, primarily for work-related settings, in the Europe, Middle East and Africa (EMEA), Latin America and Asia-Pacific geographic regions, among others; Specialty segment, which includes the design, manufacture and sale of furniture products and textiles, and Consumer segment, which includes the sale of modern design furnishings and accessories to third-party retail distributors."
ceo,Ms. Andrea Owen
sector,Industrials
country,US
fullTimeEmployees,8000
phone,16166543000
address,"855 E MAIN AVE, PO Box 302"
city,Zeeland
state,MICHIGAN
zip,49464
dcfDiff,-6.93
dcf,41.5753
image,https://financialmodelingprep.com/image-stock/MLHR.png
ipoDate,1970-09-25
defaultImage,False
