,0
symbol,GPL
price,0.8468
beta,2.71305
volAvg,2328884
mktCap,300669888
lastDiv,0.0
range,0.23-1.07
changes,0.0132
companyName,Great Panther Mining Ltd
currency,USD
cik,0001300050
isin,CA39115V1013
cusip,39115V101
exchange,NYSE American
exchangeShortName,AMEX
industry,Other Industrial Metals & Mining
website,http://www.greatpanther.com/
description,"Great Panther Mining Ltd. engages in the mining and exploration of precious materials. The company is headquartered in Vancouver, British Columbia and currently employs 432 full-time employees. The company operates three mines, including the Tucano Gold Mine and two primary silver mines in Mexico: the Guanajuato Mine Complex and the Topia Mine. The Tucano Gold Mine is located in Amapa State in northern Brazil. The mine is approximately 200 kilometers (km) from Macapa. The Guanajuato Mine Complex produces silver and gold concentrate and is located in central Mexico, approximately 380 km north-west of Mexico City, and approximately 30 km from the Guanajuato International Airport. The Topia Mine is located in the Sierra Madre Mountains in the state of Durango in northwestern Mexico. The mine produces concentrates containing silver, gold, lead and zinc. Its exploration properties include the El Horcon, Santa Rosa and Plomo projects in Mexico; the Tartaruga project in Brazil, and the Argosy project in Canada."
ceo,Mr. Jeffrey Mason
sector,Basic Materials
country,CA
fullTimeEmployees,821
phone,16046081766
address,1330-200 Granville St
city,Vancouver
state,BRITISH COLUMBIA
zip,V6C 1S4
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/GPL.png
ipoDate,1981-05-22
defaultImage,False
