,0
symbol,PG
price,143.74
beta,0.39994
volAvg,6016049
mktCap,356419174000
lastDiv,3.119
range,94.34-146.92
changes,1.59
companyName,Procter & Gamble Co
currency,USD
cik,0000080424
isin,US7427181091
cusip,742718109
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Household & Personal Products
website,https://us.pg.com/
description,"Procter & Gamble Co. engages in the provision of branded consumer packaged goods. The company is headquartered in Cincinnati, Ohio and currently employs 97,000 full-time employees. The firm operates through five segments: Beauty; Grooming; Health Care; Fabric & Home Care, and Baby, Feminine & Family Care. The firm sells its products in approximately 180 countries and territories primarily through mass merchandisers, grocery stores, membership club stores, drug stores, department stores, distributors, baby stores, specialty beauty stores, e-commerce, high-frequency stores and pharmacies. The company offers products under the brands, such as Olay, Old Spice, Safeguard, Head & Shoulders, Pantene, Rejoice, Mach3, Prestobarba, Venus, Cascade, Dawn, Febreze, Mr. Clean, Bounty and Charmin."
ceo,Mr. David Taylor
sector,Consumer Defensive
country,US
fullTimeEmployees,97000
phone,15139831100
address,1 Procter and Gamble Plz
city,Cincinnati
state,OHIO
zip,45202
dcfDiff,112.72
dcf,149.412
image,https://financialmodelingprep.com/image-stock/PG.jpg
ipoDate,1950-03-22
defaultImage,True
