,0
symbol,FTS
price,41.651
beta,0.06187
volAvg,320886
mktCap,19463761900
lastDiv,1.421
range,28.59-44.72
changes,0.061
companyName,Fortis Inc
currency,CAD
cik,0001666175
isin,CA3495531079
cusip,349553107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Utilities Regulated Electric
website,https://www.fortisinc.com
description,"Fortis, Inc. is an international electric and gas utility holding company. The company is headquartered in St. Johns, Newfoundland And Labrador and currently employs 8,800 full-time employees. The firm's segments include Regulated Utilities and Non-Regulated Utilities. The Regulated Utilities segment includes Regulated Electric & Gas Utilities-the United States, which consists of ITC Holdings Corp. (ITC Holdings), UNS Energy Corporation and Central Hudson Gas & Electric Corporation (Central Hudson); Gas & Electric Utilities-Canadian, which consists of FortisAlberta Inc. (FortisAlberta), FortisBC Energy Inc. (FortisBC Energy), FortisBC Inc. (FortisBC Electric) and Newfoundland Power Inc. (Newfoundland Power); Electric Utilities-Caribbean, which includes its ownership interest in Caribbean Utilities Company, Ltd., Fortis Turks and Caicos, and its investment in Belize Electricity Limited. The Non-Regulated Utilities segment consists of Non-Regulated-Energy Infrastructure, which comprises long-term generation assets in British Columbia and Belize, and the Aitken Creek natural gas storage facility."
ceo,Mr. Barry Perry
sector,Utilities
country,CA
fullTimeEmployees,9000
phone,17097372800
address,"Fortis Place, Suite 1100, 5 Springdale Street, PO Box 8837"
city,ST. JOHNS
state,NEWFOUNDLAND AND LABRADOR
zip,A1B 3T2
dcfDiff,
dcf,41.8783
image,https://financialmodelingprep.com/image-stock/FTS.png
ipoDate,1980-03-17
defaultImage,False
