,0
symbol,SRAC
price,10.3196
beta,0.0
volAvg,511418
mktCap,228140560
lastDiv,0.0
range,9.2-11.02
changes,0.1896
companyName,Stable Road Acquisition Corp
currency,USD
cik,0001781162
isin,
cusip,
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Shell Companies
website,
description,"Stable Road Acquisition Corp. is a blank check company. The Company is formed for the purpose of effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses. The Company intends to focus its search on companies in the cannabis industry. The Company has conducted no operations and has generated no revenues."
ceo,Mr. Brian M. Kabot
sector,Financial Services
country,US
fullTimeEmployees,
phone,12137936507
address,1345 Abbot Kinney Blvd
city,Venice California
state,CALIFORNIA
zip,90291
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/SRAC.jpg
ipoDate,2019-11-08
defaultImage,True
