,0
symbol,PMM
price,7.87
beta,0.22578
volAvg,73412
mktCap,384685600
lastDiv,0.3840000000000001
range,5.92-8.44
changes,-0.09
companyName,Putnam Managed Municipal Income Trust
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,http://www.putnam.com/
description,"Putnam Managed Municipal Income Trust (the Fund) is a diversified closed-end management investment fund. The Fund focuses to seek a high level of current income exempt from federal income tax. The Fund invests in a diversified portfolio of tax-exempt municipal securities. Up to 60% of the Fund's assets may consist of high-yield tax-exempt municipal securities that are below investment grade and involve special risk considerations. The Fund enters into contracts that may include agreements to indemnify another party under given circumstances. The Fund invests in sectors, including healthcare, utilities, transportation and prerefunded. It has investments in locations, including Arizona, Arkansas, California, Colorado and Delaware. Putnam Investment Management, LLC is the investment manager to the Fund."
ceo,Jonathan S. Horwitz
sector,Financial Services
country,US
fullTimeEmployees,
phone,16172921000
address,1 Post Office Sq Mailstop A14
city,
state,MASSACHUSETTS
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/PMM.png
ipoDate,1989-02-17
defaultImage,False
