,0
symbol,AAXN
price,118.15
beta,0.57626
volAvg,586196
mktCap,7508420600
lastDiv,0.0
range,50.05-128.39
changes,-0.15
companyName,Axon Enterprise Inc
currency,USD
cik,
isin,US05464C1018
cusip,05464C101
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Aerospace & Defense
website,https://www.axon.com/
description,"Axon Enterprise, Inc. engages in the development, manufacturing, and sale of conducted electrical weapons for personal defense. The company is headquartered in Scottsdale, Arizona and currently employs 1,155 full-time employees. The company is also engaged in development of connected wearable on-officer cameras. The company operates through two segments: the sale of CEWs, accessories, and other related products and services (the TASER Weapons segment), and the Axon business, focused on devices, wearables, applications, cloud and mobile products (the Axon segment). Its TASER Weapons product line includes TASER X26P, TASER X2, TASER C2, TASER Pulse and Replacement Cartridges. Its hardware products include Axon Body 2, Axon Flex, Axon Fleet, Axon Interview, Axon Signal and Axon Dock. Its Axon software and mobile technologies include Evidence.com, Evidence.com for Prosecutors, Evidence Sync, Axon Capture, Axon View, Axon Five, Axon Convert and Axon Detect."
ceo,Mr. Patrick Smith
sector,Industrials
country,US
fullTimeEmployees,1323
phone,14809910797
address,17800 N 85th St
city,Scottsdale
state,ARIZONA
zip,85255
dcfDiff,-40.42
dcf,106.13
image,https://financialmodelingprep.com/image-stock/AAXN.png
ipoDate,2001-05-08
defaultImage,False
