,0
symbol,DUO
price,6.72
beta,0.0
volAvg,32195
mktCap,536570464
lastDiv,0.0
range,5.66-129.04
changes,0.19
companyName,Fangdd Network Group Ltd
currency,CNY
cik,0001750593
isin,US30712L1098
cusip,30712L109
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Real Estate Services
website,https://www.fangdd.com
description,"Fangdd Network Group Ltd. is a property technology company. The company is headquartered in Shenzhen, Guangdong and currently employs 1,655 full-time employees. SaaS-based solutions connect real estate agents with essential business resources, including customers, property listings, capital and transaction data. The platform matches agents with the listings as well as buyers, sellers, landlords, renters. The firm operates its businesses primarily in the China market."
ceo,Mr. Yi Duan
sector,Real Estate
country,CN
fullTimeEmployees,1676
phone,8675526998968
address,
city,Shenzhen
state,GUANGDONG
zip,518057
dcfDiff,
dcf,7.40767
image,https://financialmodelingprep.com/image-stock/DUO.png
ipoDate,2019-11-01
defaultImage,False
