,0
symbol,GGZ
price,11.0
beta,1.30921
volAvg,21458
mktCap,101955264
lastDiv,0.62
range,5.38-12.19
changes,0.08
companyName,Gabelli Global Small and Mid Cap Value Trust
currency,USD
cik,0001585855
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,https://www.gabelli.com/funds/closed_ends/-120
description,"The Gabelli Global Small and Mid Cap Value Trust (the Fund) is a diversified, closed-end management investment company. The Company’s investment objective is to seek long-term growth of capital. The Fund attempts to achieve its investment objective by investing, at least 80% of its total assets in equity securities (such as common stock and preferred stock) of companies with small or medium sized market capitalizations (small cap and mid cap companies, respectively) and at least 40% of its total assets in the equity securities of companies located outside the United States and in at least three countries. The Company invests in food and beverages, financial services, health care, consumer products and business service sectors. The Fund is managed by Gabelli Funds, LLC."
ceo,
sector,Financial Services
country,US
fullTimeEmployees,
phone,19149215100
address,One Corporate Center
city,Rye
state,NEW YORK
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/GGZ.jpg
ipoDate,2014-06-12
defaultImage,True
