,0
symbol,AFT
price,13.26
beta,0.55652
volAvg,45276
mktCap,206499312
lastDiv,0.978
range,8.01-15.63
changes,-0.04
companyName,Apollo Senior Floating Rate Fund Inc
currency,USD
cik,
isin,US0376361079
cusip,037636107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,http://www.agmfunds.com/InvestmentInformation/SeniorFloatingRateFund.aspx
description,"Apollo Senior Floating Rate Fund Inc. (the Fund) is a non-diversified, closed-end management investment company. The Fund's investment objective is to seek current income and preservation of capital. The Fund seeks to achieve its investment objective by investing in senior, secured loans made to companies whose debt is rated below investment grade and investments with similar characteristics. The Fund seeks to generate current income and preservation of capital through a disciplined approach to credit selection and under normal market conditions will invest at least 80% of its managed assets in floating rate senior loans and investments with similar economic characteristics. The Fund invests in various sectors, including aerospace and defense; automotive; banking, finance, beverage, food and tobacco; capital equipment; media; healthcare and pharmaceuticals, and energy. Apollo Credit Management, LLC is the investment advisor of the Fund."
ceo,Joseph Moroney
sector,Financial Services
country,US
fullTimeEmployees,
phone,12125153200
address,9 W 57th St Fl 43
city,New York City
state,NEW YORK
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/AFT.jpg
ipoDate,2011-02-24
defaultImage,True
