,0
symbol,GMS
price,28.605
beta,1.95414
volAvg,273795
mktCap,1222451840
lastDiv,0.0
range,10.388-32.3
changes,0.625
companyName,GMS Inc
currency,USD
cik,0001600438
isin,US36251C1036
cusip,36251C103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Building Products & Equipment
website,https://www.gms.com/
description,"GMS, Inc. is a holding company, which engages in the distribution of wallboard and suspended ceilings systems and complementary interior construction products. The company is headquartered in Tucker, Georgia and currently employs 5,800 full-time employees. The firm provides a product offering of over 20,000 stock keeping units (SKUs) of wallboard, ceilings and complementary interior construction products for interior contractors. The company offers steel framing and ancillary products for its customers. Its Wallboard is a building product for interior and exterior walls and ceilings in residential and commercial structures. Its ceilings product line consists of suspended mineral fiber, soft fiber and metal ceiling systems primarily used in offices, hotels, hospitals, retail facilities, schools and a range of other commercial and institutional buildings. Its steel framing product line consists of steel track, studs and various other steel products used to frame the interior walls of a commercial or institutional building. The company supplies complementary products, including insulation, ready-mix-joint compound and various other interior construction products."
ceo,Mr. John Turner
sector,Industrials
country,US
fullTimeEmployees,5308
phone,18003924619
address,"100 Crescent Center, Pkwy Ste 800"
city,Tucker
state,GEORGIA
zip,30084
dcfDiff,
dcf,30.2621
image,https://financialmodelingprep.com/image-stock/GMS.png
ipoDate,2016-05-26
defaultImage,False
