,0
symbol,PPC
price,18.165
beta,1.07357
volAvg,856746
mktCap,4424140300
lastDiv,0.0
range,14.06-33.67
changes,0.455
companyName,Pilgrims Pride Corp
currency,USD
cik,0000802481
isin,US72147K1088
cusip,72147K108
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Packaged Foods
website,http://www.pilgrims.com/
description,"Pilgrim's Pride Corp. is engaged in the production, processing, marketing and distribution of fresh, frozen, and value-added chicken products to retailers, distributors and foodservice operators. The company is headquartered in Greeley, Colorado and currently employs 52,700 full-time employees. The company is a producer and seller of chicken with operations in the United States, Mexico and Puerto Rico. The company is engaged in the production, processing, marketing and distribution of fresh, frozen and value-added chicken products to retailers, distributors and foodservice operators. The company offers a range of products to its customers through national and international distribution channels. Its fresh chicken products consist of refrigerated (non-frozen) whole chickens, whole cut-up chickens and selected chicken parts that are either marinated or non-marinated. Its prepared chicken products include ready-to-cook and individually frozen chicken parts, strips, nuggets and patties, some of which are either breaded or non-breaded and either marinated or non-marinated. As of December 25, 2016, the Company marketed its portfolio of fresh, prepared and value-added chicken products across the United States, Mexico and in approximately 80 other countries."
ceo,Mr. Jayson Penn
sector,Consumer Defensive
country,US
fullTimeEmployees,53300
phone,19705068000
address,1770 Promontory Cir
city,Greeley
state,COLORADO
zip,80634-9038
dcfDiff,81.81
dcf,17.3485
image,https://financialmodelingprep.com/image-stock/PPC.png
ipoDate,1986-11-14
defaultImage,False
