,0
symbol,MGM
price,25.34
beta,2.27989
volAvg,12784626
mktCap,12516414500
lastDiv,0.28600000000000003
range,5.9-34.64
changes,1.65
companyName,MGM Resorts International
currency,USD
cik,0000789570
isin,US5529531015
cusip,552953101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Resorts & Casinos
website,http://www.mgmresorts.com
description,"MGM Resorts International is a holding company, which engages in the ownership and operations of casino resorts. The company is headquartered in Las Vegas, Nevada and currently employs 55,000 full-time employees. The Company, through its subsidiaries, owns and operates casino resorts. The firm operates in two segments: domestic resorts and MGM China. Its domestic resorts segment consists of non-gaming operations, including hotel, food and beverage, entertainment and other non-gaming amenities. Its casino operations feature a range of slots, table games, and race and sports book wagering. Its MGM China’s operations consist of the MGM Macau resort and casino, and the development of an integrated casino, hotel and entertainment resort on the Cotai Strip in Macau. Under its resort operation, the Company's casino resorts offer gaming, hotel, convention, dining, entertainment, retail and other resort amenities. The company owns Primm Valley Golf Club at the California/Nevada state line and Fallen Oak golf course in Saucier, Mississippi, among others."
ceo,Mr. William Hornbuckle
sector,Consumer Cyclical
country,US
fullTimeEmployees,52000
phone,17026937120
address,3600 LAS VEGAS BLVD S
city,Las Vegas
state,NEVADA
zip,89109
dcfDiff,25.18
dcf,25.8251
image,https://financialmodelingprep.com/image-stock/MGM.png
ipoDate,1989-12-13
defaultImage,False
