,0
symbol,SJW
price,65.89
beta,0.2702
volAvg,87110
mktCap,1881568000
lastDiv,1.28
range,45.6-74.99
changes,0.33
companyName,SJW Group
currency,USD
cik,0000766829
isin,US7843051043
cusip,784305104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Utilities Regulated Water
website,https://www.sjwgroup.com/
description,"SJW Group operates as a holding company, which through its subsidiaries provides water utility services. The company is headquartered in San Jose, California and currently employs 416 full-time employees. The firm's subsidiaries include San Jose Water Company, SJWTX, Inc. and SJW Land Company. SJWTX, Inc. is doing business as Canyon Lake Water Service Company (CLWSC). The company operates through the segments, which include Water Utility Services, Real Estate Services and All Other. Its Water Utility Services segment provides water utility and utility-related services to its customers through its subsidiaries, such as San Jose Water Company, CLWSC and TWA. The Real Estate Services segment includes property management and investment activity conducted by SJW Land Company. The firm's All Other segment includes its other business activities. San Jose Water Company distributes water to customers in accordance with accepted water utility methods. SJW Land Company owns undeveloped land, and owns and operates a portfolio of commercial buildings in the states of California, Texas, Arizona and Tennessee."
ceo,Mr. Eric Thornburg
sector,Utilities
country,US
fullTimeEmployees,732
phone,14082797800
address,110 W Taylor St
city,San Jose
state,CALIFORNIA
zip,95110
dcfDiff,
dcf,62.0232
image,https://financialmodelingprep.com/image-stock/SJW.jpg
ipoDate,1980-03-18
defaultImage,True
