,0
symbol,FNLC
price,24.69
beta,0.65728
volAvg,11650
mktCap,270298720
lastDiv,1.22
range,17.62-30.64
changes,0.29
companyName,First Bancorp Inc
currency,USD
cik,0000765207
isin,US31866P1021
cusip,31866P102
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://www.thefirst.com/shareholder-relations
description,"The First Bancorp, Inc. (Maine) is a bank holding company, which engages in the provision of financial services. The company is headquartered in Damariscotta, Maine and currently employs 239 full-time employees. The Bank offers a range of financial services to individuals and companies in coastal Maine. The Company, through First Advisors, a division of the Bank, offers a range of private banking, financial planning, investment management and trust services to individuals, businesses, non-profit organizations and municipalities of various asset sizes. The Bank also offers automated teller machine (ATM) processing services. The Bank offers a range of loans, such as commercial loans, including real estate loans, construction loans and other loans; municipal loans; residential loans, including term loans and construction loans; home equity line of credit, and consumer loans. The Bank offers various deposits, such as demand deposits, negotiable order of withdrawal (NOW) accounts, money market accounts, savings and certificates of deposits."
ceo,Mr. Tony McKim
sector,Financial Services
country,US
fullTimeEmployees,245
phone,12075633195
address,"223 Main St, PO Box 940"
city,Damariscotta
state,MAINE
zip,04543
dcfDiff,-25.94
dcf,24.3854
image,https://financialmodelingprep.com/image-stock/FNLC.png
ipoDate,1999-07-14
defaultImage,False
