,0
symbol,CSII
price,35.76
beta,1.24394
volAvg,330326
mktCap,1434852100
lastDiv,0.0
range,26.0-55.22
changes,-0.53
companyName,Cardiovascular Systems Inc
currency,USD
cik,0001180145
isin,US1416191062
cusip,141619106
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Medical Devices
website,http://csi360.com/
description,"Cardiovascular Systems, Inc. is a medical device company, which engages in the development and commercialization of solutions for treating vascular and coronary disease. The company is headquartered in St. Paul, Minnesota and currently employs 731 full-time employees. The firm is engaged in treating patients suffering from peripheral and coronary artery diseases, including those with arterial calcium. The firm develops an orbital atherectomy technology for both peripheral and coronary commercial applications. Its peripheral artery disease (PAD) systems are catheter-based platforms capable of treating a range of plaque types in leg arteries both above and below the knee. Its products include Diamondback 360 Peripheral Orbital Atherectomy System (OAS) (Diamondback 360 Peripheral), the Stealth 360 OAS (Stealth 360), Diamondback 360 Peripheral, Diamondback 360 60cm Peripheral, Diamondback 360 Low Profile Peripheral, Diamondback 360 1.50 Peripheral and Diamondback 360 2.00 Peripheral. The firm's coronary arterial disease (CAD) product, Diamondback 360 Coronary OAS (Coronary OAS), is marketed as a treatment for severely calcified coronary arteries."
ceo,Mr. Scott Ward
sector,Healthcare
country,US
fullTimeEmployees,731
phone,16512591600
address,1225 Old Highway 8 NW
city,ST. PAUL
state,MINNESOTA
zip,55112
dcfDiff,
dcf,42.6809
image,https://financialmodelingprep.com/image-stock/CSII.png
ipoDate,2006-06-28
defaultImage,False
