,0
symbol,ARTNA
price,38.65
beta,-0.01785
volAvg,24595
mktCap,357749440
lastDiv,1.0070000000000001
range,30.01-40.26
changes,-1.46
companyName,Artesian Resources Corp
currency,USD
cik,0000863110
isin,US0431132085
cusip,043113208
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Utilities Regulated Water
website,http://www.artesianwater.com
description,"Artesian Resources Corp. is a holding company, which engages in the provision of water resource management. The company is headquartered in Newark Delaware, Delaware and currently employs 241 full-time employees. The firm's subsidiaries offer water, wastewater and other services on the Delmarva Peninsula. The firm distributes and sells water, including water for public and private fire protection, to residential, commercial, industrial, municipal and utility customers in the states of Delaware, Maryland and Pennsylvania. The firm also provides wastewater services to customers in Delaware. In addition, the Company provides contract water and wastewater operations, and water, sewer and internal Service Line Protection Plans. As of December 31, 2016, the Company was the holding company of five regulated public utilities: Artesian Water Company, Inc., Artesian Water Pennsylvania, Inc., Artesian Water Maryland, Inc., Artesian Wastewater Management, Inc. and Artesian Wastewater Maryland, Inc., and three non-regulated subsidiaries: Artesian Utility Development, Inc., Artesian Development Corporation and Artesian Consulting Engineers, Inc."
ceo,Ms. Dian Taylor
sector,Utilities
country,US
fullTimeEmployees,239
phone,13024536900
address,664 CHURCHMANS RD
city,Newark Delaware
state,DELAWARE
zip,19702
dcfDiff,
dcf,36.6439
image,https://financialmodelingprep.com/image-stock/ARTNA.jpg
ipoDate,1994-04-04
defaultImage,True
