,0
symbol,NX
price,19.63
beta,1.68319
volAvg,179958
mktCap,643969980
lastDiv,0.32
range,7.9-21.28
changes,0.24
companyName,Quanex Building Products Corp
currency,USD
cik,0001423221
isin,US7476191041
cusip,747619104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Building Products & Equipment
website,http://www.quanex.com/
description,"Quanex Building Products Corp. engages in the manufacture of components sold to original equipment manufacturers in the building products industry. The company is headquartered in Houston, Texas and currently employs 3,632 full-time employees. The firm's components can be categorized as window and door (fenestration) components, and kitchen and bath cabinet components. The firm operates through three segments: North American Engineered Components (NA Engineered Components), which consists of four operating segments primarily focused on the fenestration market in North America manufacturing vinyl profiles, insulating glass (IG) spacers, screens and other fenestration components; European Engineered Components (EU Engineered Components), which consists of the United Kingdom-based vinyl extrusion business, manufacturing vinyl profiles and conservatories, and the European insulating glass business manufacturing IG spacers, and North American Cabinet Components (NA Cabinet Components), which consists of the North American cabinet door and components business."
ceo,Mr. George Wilson
sector,Industrials
country,US
fullTimeEmployees,3632
phone,17139614600
address,1800 West Loop S Ste 1500
city,Houston
state,TEXAS
zip,77027
dcfDiff,
dcf,20.9165
image,https://financialmodelingprep.com/image-stock/NX.jpg
ipoDate,1980-03-17
defaultImage,True
