,0
symbol,IMOS
price,20.35
beta,0.436591
volAvg,13315
mktCap,782514500
lastDiv,1.209
range,15.0-24.34
changes,0.56
companyName,ChipMOS TECHNOLOGIES INC.
currency,USD
cik,
isin,
cusip,
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Semiconductors
website,http://www.chipmos.com
description,
ceo,Mr. Shih-Jye Cheng
sector,Technology
country,Taiwan
fullTimeEmployees,
phone,886 3 577 0055
address,"No. 1, R&D Road 1"
city,Hsinchu
state,
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/IMOS.jpg
ipoDate,
defaultImage,True
