,0
symbol,FLXS
price,31.5
beta,0.9975
volAvg,68493
mktCap,230460304
lastDiv,0.54
range,7.81-32.31
changes,0.0
companyName,Flexsteel Industries Inc
currency,USD
cik,0000037472
isin,US3393821034
cusip,339382103
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,"Furnishings, Fixtures & Appliances"
website,http://www.flexsteel.com/
description,"Flexsteel Industries, Inc. engages in the manufacturing, import and marketing of residential and commercial upholstered and wood furniture products. The company is headquartered in Dubuque, Iowa and currently employs 1,295 full-time employees. The firm offers its products for contract under categories, such as hospitality, healthcare, senior living, government and commercial office. The company offers furniture for common areas, guest rooms, dining areas, patient rooms, resident rooms, work spaces, reception areas, administrative and collaborative spaces. Its range of offering includes chairs, sofas, benches, ottomans, pillows, barstools, tables, headboards, group seating, desks & hutches, causeway collection, presentation boards, bookcases, recliners and storage. The company also offers sectionals, reclining furniture, lift reclining furniture, media consoles, night stands and side tables, among others, for home. The company offers various products for recreation, such as bucket seats, fold-n-tumble, dinette seating, helm seating and modular sectionals."
ceo,Mr. Jerald Dittmer
sector,Consumer Cyclical
country,US
fullTimeEmployees,1295
phone,13195567730
address,385 Bell St
city,Dubuque
state,IOWA
zip,52001
dcfDiff,6.4
dcf,31.1279
image,https://financialmodelingprep.com/image-stock/FLXS.png
ipoDate,1980-03-17
defaultImage,False
