,0
symbol,AEGN
price,15.66
beta,1.22427
volAvg,123506
mktCap,481903616
lastDiv,0.0
range,11.4-23.65
changes,-0.58
companyName,Aegion Corp
currency,USD
cik,0000353020
isin,US00770F1049
cusip,00770F104
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Engineering & Construction
website,https://www.aegion.com/
description,"Aegion Corp. engages in the provision of infrastructure protection, maintenance, and rehabilitation. The company is headquartered in Chesterfield Missouri, Missouri and currently employs 5,350 full-time employees. The firm operates through three segments: Infrastructure Solutions, Corrosion Protection and Energy Services. The firm offers service solutions, including rehabilitation of water and wastewater pipelines with Insituform cured-in-place pipe (CIPP) products; fusible polyvinyl chloride products for rehabilitation; fiber reinforced polymer systems for rehabilitation and strengthening; cathodic protection for corrosion engineering control and infrastructure rehabilitation; pipe coatings for corrosion control and prevention; high density polyethylene (HDPE) pipe lining for corrosion control, abrasion protection and pipeline rehabilitation, and construction and maintenance of oil and gas facilities. The firm's Insituform CIPP Process for the rehabilitation of sewers, pipelines and other conduits utilizes a custom-manufactured tube, or liner, made of synthetic fiber."
ceo,Mr. Charles Gordon
sector,Industrials
country,US
fullTimeEmployees,4900
phone,16365308000
address,17988 Edison Ave
city,Chesterfield Missouri
state,MISSOURI
zip,63005-1195
dcfDiff,-14.59
dcf,17.554
image,https://financialmodelingprep.com/image-stock/AEGN.jpg
ipoDate,1981-12-03
defaultImage,True
