,0
symbol,SFTW
price,10.15
beta,0.0
volAvg,97973
mktCap,401241664
lastDiv,0.0
range,9.11-10.36
changes,0.0
companyName,Osprey Technology Acquisition Corp
currency,USD
cik,0001753539
isin,US68839R1041
cusip,68839R104
exchange,NYSE
exchangeShortName,NYSE
industry,Shell Companies
website,https://www.osprey-technology.com/
description,"Osprey Technology Acquisition Corp. is a blank check company. The Company is formed for the purpose of effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses. The Company’s focus is on businesses in the technology sector, and particularly on identifying those companies pursuing a Software-as-a-Service (SaaS) model. The Company is not engaged in any operations and has generated no revenues."
ceo,Mr. David Mauro DiDomenico
sector,Financial Services
country,US
fullTimeEmployees,5
phone,12157173344
address,1845 Walnut St Fl 10
city,Philadelphia
state,PENNSYLVANIA
zip,19103
dcfDiff,
dcf,10.1627
image,https://financialmodelingprep.com/image-stock/SFTW.jpg
ipoDate,2019-10-31
defaultImage,True
