,0
symbol,MORF
price,28.6
beta,0.0
volAvg,59969
mktCap,890177860
lastDiv,0.0
range,9.9-31.0
changes,-1.05
companyName,Morphic Holding Inc
currency,USD
cik,0001679363
isin,US61775R1059
cusip,61775R105
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Biotechnology
website,
description,"Morphic Holding, Inc. operates as a biopharmaceutical company, which engages in the research and development of oral small-molecule integrin therapeutics. The company is headquartered in Waltham, Massachusetts and currently employs 65 full-time employees. The firm is engaged in discovering and developing a pipeline of potentially first-in-class oral small-molecule integrin therapeutics. Integrins are a target class with multiple approved injectable blockbuster drugs for the treatment of serious chronic diseases, including autoimmune, cardiovascular and metabolic diseases, fibrosis and cancer. The firm is advancing its preclinical pipeline, including its lead wholly-owned program for alpha 4 and beta 7-specific integrin inhibitors affecting inflammation into clinical development for the treatment of inflammatory bowel disease (IBD). The company is also developing MORF-720, a selective oral specific integrin inhibitor into clinical development for the treatment of idiopathic pulmonary fibrosis (IPF)."
ceo,DR. Praveen Tipirneni
sector,Healthcare
country,US
fullTimeEmployees,76
phone,19787296480
address,35 Gatehouse Dr # A2
city,Waltham
state,MASSACHUSETTS
zip,02451
dcfDiff,
dcf,32.4873
image,https://financialmodelingprep.com/image-stock/MORF.jpg
ipoDate,2019-06-27
defaultImage,True
