,0
symbol,MEC
price,11.0
beta,0.0
volAvg,39375
mktCap,220653408
lastDiv,0.0
range,3.89-11.32
changes,0.29
companyName,Mayville Engineering Company Inc
currency,USD
cik,0001766368
isin,US5786051079
cusip,578605107
exchange,NYSE
exchangeShortName,NYSE
industry,Metal Fabrication
website,https://www.mecinc.com/
description,"Mayville Engineering Co., Inc. engages in the manufacture of metal components. The company is headquartered in Mayville, Wisconsin and currently employs 3,100 full-time employees. The firm offers its products and operates in diverse end markets, including heavy and mediumduty commercial vehicles, construction, powersports, agriculture, military and other end markets. The firm also integrated with various manufacturing capabilities to offer metal fabrication, metal stamping, tube bending and forming, robotic part forming, robotic welding, resistance welding, five-axis tube and fiber laser cutting and custom coatings, including high heat and CARC painting. The company also offers electro-mechanical assembly, value stream management and engineering manufacturing solutions."
ceo,Mr. Robert D. Kamphuis
sector,Industrials
country,US
fullTimeEmployees,2600
phone,19203874500
address,715 South St
city,Mayville
state,WISCONSIN
zip,53050
dcfDiff,
dcf,9.54006
image,https://financialmodelingprep.com/image-stock/MEC.png
ipoDate,2019-05-09
defaultImage,False
