,0
symbol,QUOT
price,7.03
beta,1.1187
volAvg,521798
mktCap,639769410
lastDiv,0.0
range,4.55-11.42
changes,-0.09
companyName,Quotient Technology Inc
currency,USD
cik,0001115128
isin,US7491191034
cusip,749119103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Advertising Agencies
website,https://www.quotient.com/
description,"Quotient Technology, Inc. engages in the operation of a digital marketing platform that connects brands and retailers with consumers through web, mobile, and social channels. The company is headquartered in Mountain View, California and currently employs 877 full-time employees. Through the Company's platform, CPGs and retailers are able to use online and in-store point-of-sale (POS) shopper data and analytics. The firm's network includes its Website and mobile properties of its consumer brand, Coupons.com, as well as its other owned and operated properties, and thousands of its publisher partners. In addition, the Company operates its platform, Retailer iQ, on a co-branded or white label basis with its retailer partners, providing them a digital platform to directly engage their shoppers across their Websites, mobile, e-commerce, and social channels. Retailer iQ integrates with retailers' POS technology and leverages a set of shopper insights, including online behaviors, purchase, and purchase intent data to drive personalized and targeted promotions and media."
ceo,Mr. Steven Boal
sector,Communication Services
country,US
fullTimeEmployees,1072
phone,16506054600
address,400 Logue Ave
city,Mountain View
state,CALIFORNIA
zip,94043
dcfDiff,
dcf,10.9355
image,https://financialmodelingprep.com/image-stock/QUOT.png
ipoDate,2014-03-06
defaultImage,False
