,0
symbol,AWX
price,1.86
beta,1.14514
volAvg,81438
mktCap,7208300
lastDiv,0.0
range,1.18-2.44
changes,-0.06
companyName,Avalon Holdings Corp
currency,USD
cik,0001061069
isin,US05343P1093
cusip,05343P109
exchange,NYSE American
exchangeShortName,AMEX
industry,Waste Management
website,http://www.avalonholdings.com/
description,"Avalon Holdings Corp. engages in the provision of waste management services to industrial, commercial, municipal, and governmental customers. The company is headquartered in Warren, Ohio and currently employs 388 full-time employees. The firm operates through two segments. The firm's waste management services segment includes waste disposal brokerage and management services, captive landfill management operations and salt water injection well operations. The golf and related operations segment includes the operation and management of over three golf courses and related clubhouses, a hotel, fitness centers, tennis courts, spa services, dining and banquet and conference facilities and a travel agency. Its subsidiary, American Waste Management Services, Inc., assists customers with managing and disposing of wastes at various treatment and disposal sites. Its golf courses are located in Warren, Ohio, Vienna, Ohio and Sharon, Pennsylvania."
ceo, Ronald Klingle
sector,Industrials
country,US
fullTimeEmployees,388
phone,13308568800
address,1 American Way NE
city,Warren
state,OHIO
zip,44484
dcfDiff,-2.52
dcf,2.23316
image,https://financialmodelingprep.com/image-stock/AWX.jpg
ipoDate,1998-05-29
defaultImage,True
