,0
symbol,ACHC
price,39.98
beta,1.53853
volAvg,493781
mktCap,3557868030
lastDiv,0.0
range,11.09-41.75
changes,-0.53
companyName,Acadia Healthcare Company Inc
currency,USD
cik,0001520697
isin,US00404A1097
cusip,00404A109
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Medical Care Facilities
website,https://www.acadiahealthcare.com/
description,"Acadia Healthcare Co., Inc. engages in the provision of behavioral healthcare services. The company is headquartered in Franklin, Tennessee and currently employs 28,600 full-time employees. The firm focuses on acquiring and developing behavioral healthcare facilities. The firm operates through two segments: U.S. Facilities and U.K. Facilities. The firm is engaged in operating acute inpatient psychiatric facilities, specialty treatment facilities, residential treatment centers and facilities providing outpatient behavioral healthcare services. As of December 31, 2016, the U.S. Facilities segment included 208 behavioral healthcare facilities with approximately 8,500 beds in 39 states and Puerto Rico, and the U.K. Facilities segment included 365 behavioral healthcare facilities with approximately 8,600 beds in the United Kingdom. As of December 31, 2016, the Company had operated 573 behavioral healthcare facilities with approximately 17,100 beds in 39 states, the United Kingdom and Puerto Rico."
ceo,Ms. Debra Osteen
sector,Healthcare
country,US
fullTimeEmployees,28400
phone,16158616000
address,6100 Tower Cir Ste 1000
city,Franklin
state,TENNESSEE
zip,37067
dcfDiff,951.97
dcf,33.5642
image,https://financialmodelingprep.com/image-stock/ACHC.jpg
ipoDate,2012-01-11
defaultImage,True
