,0
symbol,FBIO
price,2.55
beta,2.17226
volAvg,1625676
mktCap,238942384
lastDiv,0.0
range,1.04-4.78
changes,0.03
companyName,Fortress Biotech Inc
currency,USD
cik,0001429260
isin,US34960Q1094
cusip,34960Q109
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.fortressbiotech.com
description,"Fortress Biotech, Inc. is a biopharmaceutical company, which engages in the development and commercialization of novel pharmaceutical and biotechnology products. The company is headquartered in New York City, New York and currently employs 88 full-time employees. Fortress develops and commercializes products both within Fortress and through certain of its subsidiary companies. Fortress has 11 operating subsidiaries that include: 4 commercial stage programs, 25 development stage programs, targeting 6 therapeutic areas: Immuno-oncology, Hematology, Gene Therapy, Pain Management, Rare Diseases and Dermatology. In addition to its internal development programs, Fortress leverages its biopharmaceutical business expertise and drug development capabilities and provides funding and management services to help the Fortress Companies. Fortress subsidiaries include Aevitas Therapeutics, Avenue Therapeutics, Caelum Biosciences, Cellvation, Inc., Checkpoint Therapeutics, Cyprium Therapeutics, Helocyte, Inc., Journey Medical Corporation, Mustang Bio and Tamid Bio, Inc."
ceo,Dr. Lindsay Rosenwald
sector,Healthcare
country,US
fullTimeEmployees,93
phone,17816524500
address,2 Gansevoort St Fl 9
city,New York City
state,NEW YORK
zip,10014
dcfDiff,-1.8
dcf,5.07143
image,https://financialmodelingprep.com/image-stock/FBIO.png
ipoDate,2011-11-17
defaultImage,False
