,0
symbol,UVSP
price,18.57
beta,1.09036
volAvg,92787
mktCap,543490050
lastDiv,0.8
range,13.2-27.54
changes,0.45
companyName,Univest Financial Corp
currency,USD
cik,0000102212
isin,US9152711001
cusip,915271100
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://www.univest.net
description,"Univest Financial Corp. is a bank holding company, which engages in the provision of commercial and consumer banking business and trust services. The company is headquartered in Souderton, Pennsylvania and currently employs 841 full-time employees. The Bank is a Pennsylvania state-chartered bank and trust company. Its business segments include Banking, Wealth Management and Insurance. The Banking segment provides financial services, such as deposit taking, loan origination and servicing, mortgage banking, other general banking services and equipment lease financing. The Wealth Management segment offers trust and investment advisory services, guardian and custodian of employee benefits and other trust and brokerage services, as well as a registered investment advisory managing private investment accounts for both individuals and institutions. The Insurance segment includes a full-service insurance brokerage agency offering commercial property and casualty insurance, group life and health coverage, employee benefit solutions, personal insurance lines and human resources consulting."
ceo,Mr. Jeffrey Schweitzer
sector,Financial Services
country,US
fullTimeEmployees,873
phone,12157212400
address,"14 N Main St, PO Box 64197"
city,Souderton
state,PENNSYLVANIA
zip,18964
dcfDiff,
dcf,17.4383
image,https://financialmodelingprep.com/image-stock/UVSP.png
ipoDate,1993-10-27
defaultImage,False
