,0
symbol,MO
price,39.935
beta,0.50212
volAvg,8436210
mktCap,74216006000
lastDiv,3.38
range,30.95-51.78
changes,0.435
companyName,Altria Group Inc
currency,USD
cik,0000764180
isin,US02209S1033
cusip,02209S103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Tobacco
website,https://www.altria.com/
description,"Altria Group, Inc. operates as a holding company, which engages in the manufacture and sale of cigarettes in the United States. The company is headquartered in Richmond, Virginia and currently employs 8,300 full-time employees. The firm's segments include smokeable products, smokeless products and wine. The firm's subsidiaries include Philip Morris USA Inc. (PM USA), which is engaged in the manufacture and sale of cigarettes in the United States; John Middleton Co. (Middleton), which is engaged in the manufacture and sale of machine-made cigars and pipe tobacco, and UST LLC (UST), which, through its subsidiaries, including U.S. Smokeless Tobacco Company LLC (USSTC) and Ste. Michelle Wine Estates Ltd. (Ste. Michelle), is engaged in the manufacture and sale of smokeless tobacco products and wine. Its other operating companies include Nu Mark LLC (Nu Mark), a subsidiary that is engaged in the manufacture and sale of tobacco products, and Philip Morris Capital Corporation (PMCC), a subsidiary that maintains a portfolio of finance assets. Other subsidiaries include Altria Group Distribution Company and Altria Client Services LLC."
ceo,Mr. Howard Willard
sector,Consumer Defensive
country,US
fullTimeEmployees,7300
phone,18042742200
address,6601 W Broad St
city,Richmond
state,VIRGINIA
zip,23230
dcfDiff,-59.58
dcf,39.6427
image,https://financialmodelingprep.com/image-stock/MO.jpg
ipoDate,1923-03-15
defaultImage,True
