,0
symbol,HCSG
price,23.175
beta,0.45555
volAvg,538890
mktCap,1724776190
lastDiv,1.013
range,15.8-31.3
changes,-0.015
companyName,Healthcare Services Group Inc
currency,USD
cik,0000731012
isin,US4219061086
cusip,421906108
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Medical Care Facilities
website,https://www.hcsgcorp.com/
description,"Healthcare Services Group, Inc. engages in the provision of keeping, laundry and dietary services to long-term care and related health care facilities. The company is headquartered in Bensalem, Pennsylvania and currently employs 55,000 full-time employees. The firm operates through two segments: housekeeping, laundry, linen and other services (Housekeeping), and dietary department services (Dietary). Its housekeeping service involves the management of a client's housekeeping department, which is responsible for the cleaning, disinfecting and sanitizing resident rooms and common areas of a client's facility. Its dietary services consist of managing the client's dietary department, which is responsible for food purchasing, meal preparation and providing professional dietitian services, including the development of menus that meet the dietary needs of residents."
ceo,Mr. Theodore Wahl
sector,Healthcare
country,US
fullTimeEmployees,51000
phone,12159381661
address,3220 Tillman Dr Ste 300
city,Bensalem
state,PENNSYLVANIA
zip,19020
dcfDiff,-9.99
dcf,24.9164
image,https://financialmodelingprep.com/image-stock/HCSG.jpg
ipoDate,1983-11-23
defaultImage,True
