,0
symbol,NTAP
price,49.32
beta,1.2767
volAvg,2735156
mktCap,10949285900
lastDiv,1.92
range,34.66-65.38
changes,1.84
companyName,NetApp Inc
currency,USD
cik,0001002047
isin,US64110D1046
cusip,64110D104
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Computer Hardware
website,http://www.netapp.com
description,"NetApp, Inc. provides software, systems, and services to manage and share data on-premises, and private and public clouds worldwide. The company is headquartered in Sunnyvale, California and currently employs 10,500 full-time employees. The firm enables enterprises, service providers, governmental organizations, and partners to envision, deploy and evolve their information technology (IT) environments. The firm offers a portfolio of products and services that satisfy a range of customer workloads across different data types and deployment models. Its data management and storage offerings help manage business productivity, performance and profitability, while providing investment protection and asset utilization. The firm's FlexPod portfolio includes FlexPod Datacenter for core enterprise data centers and service providers, FlexPod Express for medium-sized businesses and branch offices, and FlexPod Select for data-intensive workloads. The portfolio is validated with hypervisors, operating systems, systems management tools and cloud management platforms."
ceo,Mr. George Kurian
sector,Technology
country,US
fullTimeEmployees,10800
phone,14088226000
address,1395 Crossman Ave
city,Sunnyvale
state,CALIFORNIA
zip,94089
dcfDiff,
dcf,58.2077
image,https://financialmodelingprep.com/image-stock/NTAP.png
ipoDate,1995-11-21
defaultImage,False
