,0
symbol,SND
price,1.5067
beta,1.79971
volAvg,284626
mktCap,62197932
lastDiv,0.0
range,0.55-2.68
changes,0.0967
companyName,Smart Sand Inc
currency,USD
cik,0001529628
isin,US83191H1077
cusip,83191H107
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Oil & Gas Equipment & Services
website,https://www.smartsand.com/
description,"Smart Sand, Inc. owns and operates a raw frac sand mine and related processing facility near Oakdale, Wisconsin. The company is headquartered in The Woodlands, Texas and currently employs 323 full-time employees. The firm sells its products primarily to oil and natural gas exploration and production companies and oilfield service companies under a combination of long-term take-or-pay contracts and spot sales in the open market. The company owns and operates a raw frac sand mine and related processing facility near Oakdale, Wisconsin. In addition to the Oakdale facility, it owns a second property in Jackson County, Wisconsin, known as Hixton site. Its sand reserves include a balanced concentration of coarse (20/40, 30/50 and 40/70 gradation) sands and fine (60/140 gradation) sand. Its reserves contain deposits of approximately 20% of 20/40 and coarser substrate, over 40% of 40/70 mesh substrate and approximately 40% of 100-mesh substrate. Its 30/50 gradation is a derivative of the 20/40 and 40/70 blends."
ceo,Mr. Charles Young
sector,Energy
country,US
fullTimeEmployees,285
phone,12812312660
address,1725 Hughes Landing Blvd Ste 800
city,The Woodlands
state,TEXAS
zip,77380
dcfDiff,35.81
dcf,1.39542
image,https://financialmodelingprep.com/image-stock/SND.jpg
ipoDate,2016-11-04
defaultImage,True
