,0
symbol,VOC
price,1.92
beta,1.98983
volAvg,230213
mktCap,32640000
lastDiv,0.225
range,1.26-5.11
changes,0.1
companyName,VOC Energy Trust
currency,USD
cik,0001505413
isin,US91829B1035
cusip,91829B103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Oil & Gas E&P
website,https://voc.investorhq.businesswire.com/
description,"VOC Energy Trust engages in the acquisition and holding of net profits interest for the benefit of the trust unit holders. The company is headquartered in Houston, Texas and currently employs 0 full-time employees. The business and affairs of the Company are managed by The Bank of New York Mellon Trust Company, N.A., as trustee. The firm was created to acquire and hold the net profits interest for the benefit of its unitholders. VOC Brazos' properties include interests in approximately 820 gross producing wells covering over 91,490 gross acres. VOC Brazos' properties are developed properties located in oil and natural gas producing regions of Kansas and Texas. VOC Brazos' fields in the Central Kansas Uplift include Fairport Field, Chase-Silica Field and Marcotte Field. VOC Brazos' fields in Western Kansas include the Bindley, Moore-Johnson and Wesley fields. VOC Brazos' fields in South Central Kansas include the Gerberding, Spivey Grabs and Alford fields. VOC Brazos' proved reserved in Texas are located in the Central Texas and East Texas areas."
ceo, J. Michael Vess
sector,Energy
country,US
fullTimeEmployees,0
phone,15122366599
address,601 Travis St Fl 16
city,Houston
state,TEXAS
zip,77002
dcfDiff,
dcf,1.8
image,https://financialmodelingprep.com/image-stock/VOC.png
ipoDate,2011-05-05
defaultImage,False
