,0
symbol,ALACU
price,11.2
beta,0.0
volAvg,124
mktCap,44860816
lastDiv,0.0
range,10.01-13.88
changes,-0.69
companyName,Alberton Acquisition Corporation
currency,USD
cik,0001748621
isin,
cusip,
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Shell Companies
website,http://www.albertoncorp.com
description,
ceo,Ms. Guan Wang
sector,Financial Services
country,Hong Kong
fullTimeEmployees,
phone,852 2117 1621
address,"Room 1001, Capital Center"
city,Wan Chai
state,
zip,
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/ALACU.jpg
ipoDate,
defaultImage,True
