,0
symbol,ATV
price,20.51
beta,0.5087
volAvg,5452
mktCap,52730184
lastDiv,0.25
range,7.96-21.0
changes,0.0
companyName,Acorn International Inc
currency,USD
cik,0001365742
isin,US0048542049
cusip,004854204
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Specialty Retail
website,http://www.acorninternationalgroup.com
description,"Acorn International, Inc. operates as a marketing and branding company. The company is headquartered in Shanghai, Shanghai and currently employs 142 full-time employees. The Company’s business is comprised of two main divisions, direct-sales platforms and its nationwide distribution network. The direct-sales business involves marketing and selling products directly to consumers in China through its outbound marketing platform and Internet sales platform. In addition, the Company maintains a nationwide distribution network through which it distributes a select number of its products promoted by the direct-sales platform. The Company’s distribution network covers all provinces in China through more than 29 distributors, and allows us to reach over 2,200 retail outlets across China."
ceo,Mr. Jacob Fisch
sector,Consumer Cyclical
country,CN
fullTimeEmployees,142
phone,862151518888
address,"18/F, 20Th Building, 487 Tianlin Road"
city,Shanghai
state,SHANGHAI
zip,200042
dcfDiff,
dcf,20.9627
image,https://financialmodelingprep.com/image-stock/ATV.jpg
ipoDate,2007-05-03
defaultImage,True
