,0
symbol,VALE
price,11.67
beta,1.141854
volAvg,27599340
mktCap,59866046000
lastDiv,0.717784
range,6.49-13.67
changes,0.18
companyName,VALE S.A. American Depositary Shares Each Representing one
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Metals & Mining
website,http://www.vale.com
description,
ceo,Murilo Pinto de Oliveira Ferreira
sector,Basic Materials
country,
fullTimeEmployees,
phone,
address,
city,
state,
zip,
dcfDiff,-5.08
dcf,7.5
image,https://financialmodelingprep.com/image-stock/VALE.jpg
ipoDate,
defaultImage,True
