,0
symbol,SSKN
price,1.44
beta,2.3818
volAvg,50692
mktCap,48607056
lastDiv,0.0
range,0.75-2.71
changes,0.05
companyName,STRATA Skin Sciences Inc
currency,USD
cik,0001051514
isin,US86272A2069
cusip,86272A206
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Medical Devices
website,http://www.strataskinsciences.com/
description,"STRATA Skin Sciences, Inc. is a medical technology company in Dermatology and Plastic Surgery. The company is headquartered in Horsham, Pennsylvania and currently employs 105 full-time employees. The firm is engaged in developing and commercializing products for the diagnosis and treatment of dermatological disorders. The firm has three segments: Dermatology Recurring Procedures, Dermatology Procedures Equipment and Dermatology Imaging. The XTRAC and VTRAC products are the devices used for the treatment of psoriasis, vitiligo and other skin disorders. The XTRAC system delivers targeted ultraviolet light to affected areas of skin, leading to psoriasis clearing and vitiligo repigmentation, following a series of treatments. The firm's technology includes XTRAC Excimer Laser, VTRAC Lamp and MelaFind. MelaFind is a non-invasive, point-of-care instrument to aid dermatologists in their decision to biopsy suspicious pigmented lesions, such as melanoma. The firm has approximately two distribution channels for phototherapy treatment equipment."
ceo,DR. Dolev Rafaeli
sector,Healthcare
country,US
fullTimeEmployees,115
phone,12156193200
address,5 Walnut Grove Dr Ste 140
city,Horsham
state,PENNSYLVANIA
zip,19044
dcfDiff,
dcf,1.5142
image,https://financialmodelingprep.com/image-stock/SSKN.jpg
ipoDate,2005-10-28
defaultImage,True
